fixture_date,division,home_team,away_team,home_sets,home_games,away_sets,away_games
2026-06-15,3A,LIST1,KIMP2,NA,NA,NA,NA
2026-06-15,3A,WELW4,HODD1,NA,NA,NA,NA
2026-06-15,3B,KNEB2,DIGS1,NA,NA,NA,NA
2026-06-15,3B,LEGE1,HITC2,NA,NA,NA,NA
2026-06-15,3B,WHEA2,ODYS2,NA,NA,NA,NA
2026-06-15,3B,ORCH2,CODI3,NA,NA,NA,NA
2026-06-15,4A,HITC4,CODI4,NA,NA,NA,NA
2026-06-15,4A,LEGE2,PIRT2,NA,NA,NA,NA
2026-06-15,4A,ODYS4,WATT2,NA,NA,NA,NA
2026-06-15,4A,WEST1,WHEA3,NA,NA,NA,NA
2026-06-15,4B,WATT1,DIGS3,NA,NA,NA,NA
2026-06-15,4B,ASHW1,ELLI3,NA,NA,NA,NA
2026-06-15,4B,ORCH3,HITC3,NA,NA,NA,NA
2026-06-15,4B,KIMP3,ODYS3,NA,NA,NA,NA
2026-06-15,5A,ODYS5,ST M1,NA,NA,NA,NA
2026-06-15,5A,PIRT3,DELL2,NA,NA,NA,NA
2026-06-15,5A,DATCH,WHEA4,NA,NA,NA,NA
2026-06-15,5A,WATT4,LIST2,NA,NA,NA,NA
2026-06-15,5B,LETC2,CODI5,NA,NA,NA,NA
2026-06-15,5B,ORCH4,KIMP4,NA,NA,NA,NA
2026-06-15,5B,ASHW2,WELW5,NA,NA,NA,NA
2026-06-15,5B,WHEA5,WATT3,NA,NA,NA,NA
2026-06-15,6A,ELLI4,LEGE3,NA,NA,NA,NA
2026-06-15,6A,ASTO3,WELW6,NA,NA,NA,NA
2026-06-15,6A,CODI6,WYMOY,NA,NA,NA,NA
2026-06-15,6A,TEWI1,DELL3,NA,NA,NA,NA
2026-06-15,6B,KIMP5,ASTO2,NA,NA,NA,NA
2026-06-15,6B,CODI7,ST M2,NA,NA,NA,NA
2026-06-15,6B,DELL4,HITC5,NA,NA,NA,NA
2026-06-15,6B,DIGS4,ORCH5,NA,NA,NA,NA
2026-06-15,7A,DELL5,KNEB5,NA,NA,NA,NA
2026-06-15,7A,WHEA6,WATT5,NA,NA,NA,NA
2026-06-15,7A,KIMP6,ST PS,NA,NA,NA,NA
2026-06-15,7A,ODYS6,WEST2,NA,NA,NA,NA
2026-06-15,7B,WELW7,ORCH6,NA,NA,NA,NA
2026-06-15,7B,DELL6,KNEB4,NA,NA,NA,NA
2026-06-15,7B,HODD2,TEWI2,NA,NA,NA,NA
2026-06-15,7B,HITC6,ASHW3,NA,NA,NA,NA
2026-06-15,8A,DIGS5,ASTO4,NA,NA,NA,NA
2026-06-15,8A,CODI8,KNEB6,NA,NA,NA,NA
2026-06-15,8A,LIST3,WELW8,NA,NA,NA,NA
2026-06-15,8A,LETC3,KIMP7,NA,NA,NA,NA
2026-06-22,1,ELLI1,WELW2,NA,NA,NA,NA
2026-06-22,1,PIRT1,KNEB1,NA,NA,NA,NA
2026-06-22,1,WELW1,CODI1,NA,NA,NA,NA
2026-06-22,1,ORCH1,HITC1,NA,NA,NA,NA
2026-06-22,2,CODI2,GOSLG,NA,NA,NA,NA
2026-06-22,2,WHEA1,ASTO1,NA,NA,NA,NA
2026-06-22,2,KIMP1,ELLI2,NA,NA,NA,NA
2026-06-22,2,LETC1,WELW3,NA,NA,NA,NA
2026-06-22,3A,HODD1,KNEB3,NA,NA,NA,NA
2026-06-22,3A,DELL1,DIGS2,NA,NA,NA,NA
2026-06-22,3A,ODYS1,LIST1,NA,NA,NA,NA
2026-06-22,3A,KIMP2,WELW4,NA,NA,NA,NA
2026-06-22,3B,CODI3,KNEB2,NA,NA,NA,NA
2026-06-22,3B,DIGS1,LEGE1,NA,NA,NA,NA
2026-06-22,3B,HITC2,WHEA2,NA,NA,NA,NA
2026-06-22,3B,ODYS2,ORCH2,NA,NA,NA,NA
2026-06-22,4A,WHEA3,HITC4,NA,NA,NA,NA
2026-06-22,4A,CODI4,LEGE2,NA,NA,NA,NA
2026-06-22,4A,PIRT2,ODYS4,NA,NA,NA,NA
2026-06-22,4A,WATT2,WEST1,NA,NA,NA,NA
2026-06-22,4B,ODYS3,WATT1,NA,NA,NA,NA
2026-06-22,4B,DIGS3,ASHW1,NA,NA,NA,NA
2026-06-22,4B,ELLI3,ORCH3,NA,NA,NA,NA
2026-06-22,4B,HITC3,KIMP3,NA,NA,NA,NA
2026-06-22,5A,LIST2,ODYS5,NA,NA,NA,NA
2026-06-22,5A,ST M1,PIRT3,NA,NA,NA,NA
2026-06-22,5A,DELL2,DATCH,NA,NA,NA,NA
2026-06-22,5A,WHEA4,WATT4,NA,NA,NA,NA
2026-06-22,5B,WATT3,LETC2,NA,NA,NA,NA
2026-06-22,5B,CODI5,ORCH4,NA,NA,NA,NA
2026-06-22,5B,KIMP4,ASHW2,NA,NA,NA,NA
2026-06-22,5B,WELW5,WHEA5,NA,NA,NA,NA
2026-06-22,6A,DELL3,ELLI4,NA,NA,NA,NA
2026-06-22,6A,LEGE3,ASTO3,NA,NA,NA,NA
2026-06-22,6A,WELW6,CODI6,NA,NA,NA,NA
2026-06-22,6A,WYMOY,TEWI1,NA,NA,NA,NA
2026-06-22,6B,ORCH5,KIMP5,NA,NA,NA,NA
2026-06-22,6B,ASTO2,CODI7,NA,NA,NA,NA
2026-06-22,6B,ST M2,DELL4,NA,NA,NA,NA
2026-06-22,6B,HITC5,DIGS4,NA,NA,NA,NA
2026-06-22,7A,WEST2,DELL5,NA,NA,NA,NA
2026-06-22,7A,KNEB5,WHEA6,NA,NA,NA,NA
2026-06-22,7A,WATT5,KIMP6,NA,NA,NA,NA
2026-06-22,7A,ST PS,ODYS6,NA,NA,NA,NA
2026-06-22,7B,ASHW3,WELW7,NA,NA,NA,NA
2026-06-22,7B,ORCH6,DELL6,NA,NA,NA,NA
2026-06-22,7B,KNEB4,HODD2,NA,NA,NA,NA
2026-06-22,7B,TEWI2,HITC6,NA,NA,NA,NA
2026-06-22,8A,KIMP7,DIGS5,NA,NA,NA,NA
2026-06-22,8A,ASTO4,CODI8,NA,NA,NA,NA
2026-06-22,8A,KNEB6,LIST3,NA,NA,NA,NA
2026-06-22,8A,WELW8,LETC3,NA,NA,NA,NA
2026-06-29,1,WELW2,ORCH1,NA,NA,NA,NA
2026-06-29,1,KNEB1,ELLI1,NA,NA,NA,NA
2026-06-29,1,CODI1,PIRT1,NA,NA,NA,NA
2026-06-29,1,HITC1,WELW1,NA,NA,NA,NA
2026-06-29,2,GOSLG,LETC1,NA,NA,NA,NA
2026-06-29,2,ASTO1,CODI2,NA,NA,NA,NA
2026-06-29,2,ELLI2,WHEA1,NA,NA,NA,NA
2026-06-29,2,WELW3,KIMP1,NA,NA,NA,NA
2026-06-29,3A,KNEB3,KIMP2,NA,NA,NA,NA
2026-06-29,3A,DIGS2,HODD1,NA,NA,NA,NA
2026-06-29,3A,LIST1,DELL1,NA,NA,NA,NA
2026-06-29,3A,WELW4,ODYS1,NA,NA,NA,NA
2026-06-29,3B,KNEB2,ODYS2,NA,NA,NA,NA
2026-06-29,3B,LEGE1,CODI3,NA,NA,NA,NA
2026-06-29,3B,WHEA2,DIGS1,NA,NA,NA,NA
2026-06-29,3B,ORCH2,HITC2,NA,NA,NA,NA
2026-06-29,4A,HITC4,WATT2,NA,NA,NA,NA
2026-06-29,4A,LEGE2,WHEA3,NA,NA,NA,NA
2026-06-29,4A,ODYS4,CODI4,NA,NA,NA,NA
2026-06-29,4A,WEST1,PIRT2,NA,NA,NA,NA
2026-06-29,4B,WATT1,HITC3,NA,NA,NA,NA
2026-06-29,4B,ASHW1,ODYS3,NA,NA,NA,NA
2026-06-29,4B,ORCH3,DIGS3,NA,NA,NA,NA
2026-06-29,4B,KIMP3,ELLI3,NA,NA,NA,NA
2026-06-29,5A,ODYS5,WHEA4,NA,NA,NA,NA
2026-06-29,5A,PIRT3,LIST2,NA,NA,NA,NA
2026-06-29,5A,DATCH,ST M1,NA,NA,NA,NA
2026-06-29,5A,WATT4,DELL2,NA,NA,NA,NA
2026-06-29,5B,LETC2,WELW5,NA,NA,NA,NA
2026-06-29,5B,ORCH4,WATT3,NA,NA,NA,NA
2026-06-29,5B,ASHW2,CODI5,NA,NA,NA,NA
2026-06-29,5B,WHEA5,KIMP4,NA,NA,NA,NA
2026-06-29,6A,ELLI4,WYMOY,NA,NA,NA,NA
2026-06-29,6A,ASTO3,DELL3,NA,NA,NA,NA
2026-06-29,6A,CODI6,LEGE3,NA,NA,NA,NA
2026-06-29,6A,TEWI1,WELW6,NA,NA,NA,NA
2026-06-29,6B,KIMP5,HITC5,NA,NA,NA,NA
2026-06-29,6B,CODI7,ORCH5,NA,NA,NA,NA
2026-06-29,6B,DELL4,ASTO2,NA,NA,NA,NA
2026-06-29,6B,DIGS4,ST M2,NA,NA,NA,NA
2026-06-29,7A,DELL5,ST PS,NA,NA,NA,NA
2026-06-29,7A,WHEA6,WEST2,NA,NA,NA,NA
2026-06-29,7A,KIMP6,KNEB5,NA,NA,NA,NA
2026-06-29,7A,ODYS6,WATT5,NA,NA,NA,NA
2026-06-29,7B,WELW7,TEWI2,NA,NA,NA,NA
2026-06-29,7B,DELL6,ASHW3,NA,NA,NA,NA
2026-06-29,7B,HODD2,ORCH6,NA,NA,NA,NA
2026-06-29,7B,HITC6,KNEB4,NA,NA,NA,NA
2026-06-29,8A,DIGS5,WELW8,NA,NA,NA,NA
2026-06-29,8A,CODI8,KIMP7,NA,NA,NA,NA
2026-06-29,8A,LIST3,ASTO4,NA,NA,NA,NA
2026-06-29,8A,LETC3,KNEB6,NA,NA,NA,NA
2026-07-06,1,KNEB1,WELW2,NA,NA,NA,NA
2026-07-06,1,HITC1,CODI1,NA,NA,NA,NA
2026-07-06,1,ELLI1,ORCH1,NA,NA,NA,NA
2026-07-06,1,WELW1,PIRT1,NA,NA,NA,NA
2026-07-06,2,ASTO1,GOSLG,NA,NA,NA,NA
2026-07-06,2,WELW3,ELLI2,NA,NA,NA,NA
2026-07-06,2,CODI2,LETC1,NA,NA,NA,NA
2026-07-06,2,KIMP1,WHEA1,NA,NA,NA,NA
2026-07-06,3A,DIGS2,KNEB3,NA,NA,NA,NA
2026-07-06,3A,WELW4,LIST1,NA,NA,NA,NA
2026-07-06,3A,HODD1,KIMP2,NA,NA,NA,NA
2026-07-06,3A,ODYS1,DELL1,NA,NA,NA,NA
2026-07-06,3B,LEGE1,KNEB2,NA,NA,NA,NA
2026-07-06,3B,ORCH2,WHEA2,NA,NA,NA,NA
2026-07-06,3B,CODI3,ODYS2,NA,NA,NA,NA
2026-07-06,3B,HITC2,DIGS1,NA,NA,NA,NA
2026-07-06,4A,LEGE2,HITC4,NA,NA,NA,NA
2026-07-06,4A,WEST1,ODYS4,NA,NA,NA,NA
2026-07-06,4A,WHEA3,WATT2,NA,NA,NA,NA
2026-07-06,4A,PIRT2,CODI4,NA,NA,NA,NA
2026-07-06,4B,ASHW1,WATT1,NA,NA,NA,NA
2026-07-06,4B,KIMP3,ORCH3,NA,NA,NA,NA
2026-07-06,4B,ODYS3,HITC3,NA,NA,NA,NA
2026-07-06,4B,ELLI3,DIGS3,NA,NA,NA,NA
2026-07-06,5A,PIRT3,ODYS5,NA,NA,NA,NA
2026-07-06,5A,WATT4,DATCH,NA,NA,NA,NA
2026-07-06,5A,LIST2,WHEA4,NA,NA,NA,NA
2026-07-06,5A,DELL2,ST M1,NA,NA,NA,NA
2026-07-06,5B,ORCH4,LETC2,NA,NA,NA,NA
2026-07-06,5B,WHEA5,ASHW2,NA,NA,NA,NA
2026-07-06,5B,WATT3,WELW5,NA,NA,NA,NA
2026-07-06,5B,KIMP4,CODI5,NA,NA,NA,NA
2026-07-06,6A,ASTO3,ELLI4,NA,NA,NA,NA
2026-07-06,6A,TEWI1,CODI6,NA,NA,NA,NA
2026-07-06,6A,DELL3,WYMOY,NA,NA,NA,NA
2026-07-06,6A,WELW6,LEGE3,NA,NA,NA,NA
2026-07-06,6B,CODI7,KIMP5,NA,NA,NA,NA
2026-07-06,6B,DIGS4,DELL4,NA,NA,NA,NA
2026-07-06,6B,ORCH5,HITC5,NA,NA,NA,NA
2026-07-06,6B,ST M2,ASTO2,NA,NA,NA,NA
2026-07-06,7A,WHEA6,DELL5,NA,NA,NA,NA
2026-07-06,7A,ODYS6,KIMP6,NA,NA,NA,NA
2026-07-06,7A,WEST2,ST PS,NA,NA,NA,NA
2026-07-06,7A,WATT5,KNEB5,NA,NA,NA,NA
2026-07-06,7B,DELL6,WELW7,NA,NA,NA,NA
2026-07-06,7B,HITC6,HODD2,NA,NA,NA,NA
2026-07-06,7B,ASHW3,TEWI2,NA,NA,NA,NA
2026-07-06,7B,KNEB4,ORCH6,NA,NA,NA,NA
2026-07-06,8A,CODI8,DIGS5,NA,NA,NA,NA
2026-07-06,8A,LETC3,LIST3,NA,NA,NA,NA
2026-07-06,8A,KIMP7,WELW8,NA,NA,NA,NA
2026-07-06,8A,KNEB6,ASTO4,NA,NA,NA,NA
2026-07-13,1,WELW2,HITC1,NA,NA,NA,NA
2026-07-13,1,CODI1,KNEB1,NA,NA,NA,NA
2026-07-13,1,ORCH1,WELW1,NA,NA,NA,NA
2026-07-13,1,PIRT1,ELLI1,NA,NA,NA,NA
2026-07-13,2,GOSLG,WELW3,NA,NA,NA,NA
2026-07-13,2,ELLI2,ASTO1,NA,NA,NA,NA
2026-07-13,2,LETC1,KIMP1,NA,NA,NA,NA
2026-07-13,2,WHEA1,CODI2,NA,NA,NA,NA
2026-07-13,3A,KNEB3,WELW4,NA,NA,NA,NA
2026-07-13,3A,LIST1,DIGS2,NA,NA,NA,NA
2026-07-13,3A,KIMP2,ODYS1,NA,NA,NA,NA
2026-07-13,3A,DELL1,HODD1,NA,NA,NA,NA
2026-07-13,3B,KNEB2,ORCH2,NA,NA,NA,NA
2026-07-13,3B,WHEA2,LEGE1,NA,NA,NA,NA
2026-07-13,3B,ODYS2,HITC2,NA,NA,NA,NA
2026-07-13,3B,DIGS1,CODI3,NA,NA,NA,NA
2026-07-13,4A,HITC4,WEST1,NA,NA,NA,NA
2026-07-13,4A,ODYS4,LEGE2,NA,NA,NA,NA
2026-07-13,4A,WATT2,PIRT2,NA,NA,NA,NA
2026-07-13,4A,CODI4,WHEA3,NA,NA,NA,NA
2026-07-13,4B,WATT1,KIMP3,NA,NA,NA,NA
2026-07-13,4B,ORCH3,ASHW1,NA,NA,NA,NA
2026-07-13,4B,HITC3,ELLI3,NA,NA,NA,NA
2026-07-13,4B,DIGS3,ODYS3,NA,NA,NA,NA
2026-07-13,5A,ODYS5,WATT4,NA,NA,NA,NA
2026-07-13,5A,DATCH,PIRT3,NA,NA,NA,NA
2026-07-13,5A,WHEA4,DELL2,NA,NA,NA,NA
2026-07-13,5A,ST M1,LIST2,NA,NA,NA,NA
2026-07-13,5B,LETC2,WHEA5,NA,NA,NA,NA
2026-07-13,5B,ASHW2,ORCH4,NA,NA,NA,NA
2026-07-13,5B,WELW5,KIMP4,NA,NA,NA,NA
2026-07-13,5B,CODI5,WATT3,NA,NA,NA,NA
2026-07-13,6A,ELLI4,TEWI1,NA,NA,NA,NA
2026-07-13,6A,CODI6,ASTO3,NA,NA,NA,NA
2026-07-13,6A,WYMOY,WELW6,NA,NA,NA,NA
2026-07-13,6A,LEGE3,DELL3,NA,NA,NA,NA
2026-07-13,6B,KIMP5,DIGS4,NA,NA,NA,NA
2026-07-13,6B,DELL4,CODI7,NA,NA,NA,NA
2026-07-13,6B,HITC5,ST M2,NA,NA,NA,NA
2026-07-13,6B,ASTO2,ORCH5,NA,NA,NA,NA
2026-07-13,7A,DELL5,ODYS6,NA,NA,NA,NA
2026-07-13,7A,KIMP6,WHEA6,NA,NA,NA,NA
2026-07-13,7A,ST PS,WATT5,NA,NA,NA,NA
2026-07-13,7A,KNEB5,WEST2,NA,NA,NA,NA
2026-07-13,7B,WELW7,HITC6,NA,NA,NA,NA
2026-07-13,7B,HODD2,DELL6,NA,NA,NA,NA
2026-07-13,7B,TEWI2,KNEB4,NA,NA,NA,NA
2026-07-13,7B,ORCH6,ASHW3,NA,NA,NA,NA
2026-07-13,8A,DIGS5,LETC3,NA,NA,NA,NA
2026-07-13,8A,LIST3,CODI8,NA,NA,NA,NA
2026-07-13,8A,WELW8,KNEB6,NA,NA,NA,NA
2026-07-13,8A,ASTO4,KIMP7,NA,NA,NA,NA
2026-07-20,1,CODI1,WELW2,NA,NA,NA,NA
2026-07-20,1,HITC1,KNEB1,NA,NA,NA,NA
2026-07-20,1,PIRT1,ORCH1,NA,NA,NA,NA
2026-07-20,1,WELW1,ELLI1,NA,NA,NA,NA
2026-07-20,2,ELLI2,GOSLG,NA,NA,NA,NA
2026-07-20,2,WELW3,ASTO1,NA,NA,NA,NA
2026-07-20,2,WHEA1,LETC1,NA,NA,NA,NA
2026-07-20,2,KIMP1,CODI2,NA,NA,NA,NA
2026-07-20,3A,LIST1,KNEB3,NA,NA,NA,NA
2026-07-20,3A,WELW4,DIGS2,NA,NA,NA,NA
2026-07-20,3A,DELL1,KIMP2,NA,NA,NA,NA
2026-07-20,3A,ODYS1,HODD1,NA,NA,NA,NA
2026-07-20,3B,WHEA2,KNEB2,NA,NA,NA,NA
2026-07-20,3B,ORCH2,LEGE1,NA,NA,NA,NA
2026-07-20,3B,DIGS1,ODYS2,NA,NA,NA,NA
2026-07-20,3B,HITC2,CODI3,NA,NA,NA,NA
2026-07-20,4A,ODYS4,HITC4,NA,NA,NA,NA
2026-07-20,4A,WEST1,LEGE2,NA,NA,NA,NA
2026-07-20,4A,CODI4,WATT2,NA,NA,NA,NA
2026-07-20,4A,PIRT2,WHEA3,NA,NA,NA,NA
2026-07-20,4B,ORCH3,WATT1,NA,NA,NA,NA
2026-07-20,4B,KIMP3,ASHW1,NA,NA,NA,NA
2026-07-20,4B,DIGS3,HITC3,NA,NA,NA,NA
2026-07-20,4B,ELLI3,ODYS3,NA,NA,NA,NA
2026-07-20,5A,DATCH,ODYS5,NA,NA,NA,NA
2026-07-20,5A,WATT4,PIRT3,NA,NA,NA,NA
2026-07-20,5A,ST M1,WHEA4,NA,NA,NA,NA
2026-07-20,5A,DELL2,LIST2,NA,NA,NA,NA
2026-07-20,5B,ASHW2,LETC2,NA,NA,NA,NA
2026-07-20,5B,WHEA5,ORCH4,NA,NA,NA,NA
2026-07-20,5B,CODI5,WELW5,NA,NA,NA,NA
2026-07-20,5B,KIMP4,WATT3,NA,NA,NA,NA
2026-07-20,6A,CODI6,ELLI4,NA,NA,NA,NA
2026-07-20,6A,TEWI1,ASTO3,NA,NA,NA,NA
2026-07-20,6A,LEGE3,WYMOY,NA,NA,NA,NA
2026-07-20,6A,WELW6,DELL3,NA,NA,NA,NA
2026-07-20,6B,DELL4,KIMP5,NA,NA,NA,NA
2026-07-20,6B,DIGS4,CODI7,NA,NA,NA,NA
2026-07-20,6B,ASTO2,HITC5,NA,NA,NA,NA
2026-07-20,6B,ST M2,ORCH5,NA,NA,NA,NA
2026-07-20,7A,KIMP6,DELL5,NA,NA,NA,NA
2026-07-20,7A,ODYS6,WHEA6,NA,NA,NA,NA
2026-07-20,7A,KNEB5,ST PS,NA,NA,NA,NA
2026-07-20,7A,WATT5,WEST2,NA,NA,NA,NA
2026-07-20,7B,HODD2,WELW7,NA,NA,NA,NA
2026-07-20,7B,HITC6,DELL6,NA,NA,NA,NA
2026-07-20,7B,ORCH6,TEWI2,NA,NA,NA,NA
2026-07-20,7B,KNEB4,ASHW3,NA,NA,NA,NA
2026-07-20,8A,LIST3,DIGS5,NA,NA,NA,NA
2026-07-20,8A,LETC3,CODI8,NA,NA,NA,NA
2026-07-20,8A,ASTO4,WELW8,NA,NA,NA,NA
2026-07-20,8A,KNEB6,KIMP7,NA,NA,NA,NA
