fixture_date,division,home_team,away_team,home_sets,home_games,away_sets,away_games
2024-05-13,7A,ASHWELL 3,WYMONDLEY 2,1,14,2,25
2024-05-13,7A,CODICOTE 8,ELLISWICK 4,3,25,0,14
2024-05-13,7A,ORCHARD 5,KNEBWORTH 6,2,24,1,15
2024-05-13,7B,HITCHIN 6,WATTON 5,1,16,2,23
2024-05-13,7B,CODICOTE 9,TEWIN 1,0,3,3,36
2024-05-13,7B,DELLCOTT 4,ST MARG 3,1,17,2,22
2024-05-13,7B,WHEATHAMPSTEAD 6,WELWYN 7,1,16,2,23
2024-05-13,8A,ASTON 3,WELWYN 8,2,24,1,15
2024-05-13,8A,KIMPTON 7,ORCHARD 6,1,21,2,18
2024-05-13,8A,LISTER 3,LEGENDS 5,3,33,0,6
2024-05-13,8A,TEWIN 2,ASTON 4,2,22,1,17
2024-05-20,1,WHEATHAMPSTEAD 1,HITCHIN 1,2,25,1,14
2024-05-20,1,ORCHARD 1,PIRTON 1,3,25,0,14
2024-05-20,1,WELWYN 1,CODICOTE 1,1,17,2,22
2024-05-20,1,ELLISWICK 1,WELWYN 2,0,15,3,24
2024-05-20,2,KNEBWORTH 1,KIMPTON 1,2,16,1,23
2024-05-20,2,CODICOTE 2,WELWYN 3,1,18,2,21
2024-05-20,2,LETCHWORTH 1,LEGENDS 1,3,24,0,15
2024-05-20,2,CODICOTE 3,DELLCOTT 1,2,22,1,17
2024-05-20,3A,ASTON 1,DIGSWELL 2,2,31,1,8
2024-05-20,3A,GOSLING,CODICOTE 4,3,28,0,11
2024-05-20,3A,ODYSSEY 1,ORCHARD 2,3,26,0,13
2024-05-20,3A,HITCHIN 2,WHEATHAMPSTEAD 2,2,23,1,16
2024-05-20,3B,HITCHIN 3,PIRTON 2,0,16,3,23
2024-05-20,3B,KIMPTON 2,WHEATHAMPSTEAD 3,3,26,0,13
2024-05-20,3B,DIGSWELL 1,ELLISWICK 2,2,21,1,18
2024-05-20,3B,ST MARG 1,WATTON 1,0,15,3,24
2024-05-20,4A,ODYSSEY 2,ELLISWICK 3,3,31,0,8
2024-05-20,4A,KNEBWORTH 3,DATCHWORTH,3,27,0,12
2024-05-20,4A,CODICOTE 5,LETCHWORTH 2,1,19,2,20
2024-05-20,4A,KIMPTON 3,LEGENDS 2,2,22,1,17
2024-05-20,4B,ORCHARD 3,DELLCOTT 2,2,21,1,18
2024-05-20,4B,ASHWELL 1,DIGSWELL 3,1,19,2,20
2024-05-20,4B,WELWYN 4,ST MARG 2,3,32,0,7
2024-05-20,4B,WYMONDLEY 1,KNEBWORTH 2,2,20,1,19
2024-05-20,5A,LEGENDS 3,CODICOTE 6,1,16,2,23
2024-05-20,5A,WATTON 2,ODYSSEY 3,3,25,0,14
2024-05-20,5A,WHEATHAMPSTEAD 5,KIMPTON 4,1,16,2,23
2024-05-20,5A,WELWYN 5,HITCHIN 4,3,26,0,13
2024-05-20,5B,WHEATHAMPSTEAD 4,WELWYN 6,1,19,2,20
2024-05-20,5B,WATTON 3,LISTER 1,1,17,2,22
2024-05-20,5B,HODDESDON,ODYSSEY 4,3,22,0,17
2024-05-20,5B,ORCHARD 4,DELLCOTT 3,2,24,1,15
2024-05-20,6A,LEGENDS 4,KIMPTON 6,2,21,1,18
2024-05-20,6A,ST PAULS,HITCHIN 5,3,31,0,8
2024-05-20,6A,KNEBWORTH 4,WATTON 4,3,32,0,7
2024-05-20,6A,DIGSWELL 4,ODYSSEY 5,1,18,2,21
2024-05-20,6B,WESTON,ASHWELL 2,3,28,0,11
2024-05-20,6B,CODICOTE 7,LETCHWORTH 3,3,32,0,7
2024-05-20,6B,PIRTON 3,KNEBWORTH 5,3,30,0,9
2024-05-20,6B,KIMPTON 5,ASTON 2,1,15,2,24
2024-05-20,7A,DELLCOTT 5,WYMONDLEY 2,1,20,2,19
2024-05-20,7A,ELLISWICK 4,KNEBWORTH 6,3,33,0,6
2024-05-20,7A,LISTER 2,ASHWELL 3,3,30,0,9
2024-05-20,7A,CODICOTE 8,ORCHARD 5,2,20,1,19
2024-05-20,7B,WATTON 5,TEWIN 1,2,17,1,22
2024-05-20,7B,ST MARG 3,WELWYN 7,1,18,2,21
2024-05-20,7B,HITCHIN 6,CODICOTE 9,3,24,0,15
2024-05-20,7B,DELLCOTT 4,WHEATHAMPSTEAD 6,3,25,0,14
2024-05-20,8A,WELWYN 8,ORCHARD 6,1,21,2,18
2024-05-20,8A,LEGENDS 5,ASTON 4,3,31,0,8
2024-05-20,8A,ASTON 3,KIMPTON 7,3,30,0,9
2024-05-20,8A,LISTER 3,TEWIN 2,3,28,0,11
2024-05-27,1,PIRTON 1,WHEATHAMPSTEAD 1,1,11,2,22
2024-05-27,1,HITCHIN 1,ORCHARD 1,0,6,3,33
2024-05-27,1,WELWYN 2,WELWYN 1,0,8,3,31
2024-05-27,1,CODICOTE 1,ELLISWICK 1,2,22,1,17
2024-05-27,2,WELWYN 3,KNEBWORTH 1,2,20,1,19
2024-05-27,2,KIMPTON 1,CODICOTE 2,1,18,2,21
2024-05-27,2,DELLCOTT 1,LETCHWORTH 1,2,23,1,16
2024-05-27,2,LEGENDS 1,CODICOTE 3,2,19,1,20
2024-05-27,3A,CODICOTE 4,ASTON 1,2,25,1,14
2024-05-27,3A,DIGSWELL 2,GOSLING,3,27,0,12
2024-05-27,3A,WHEATHAMPSTEAD 2,ODYSSEY 1,0,6,3,33
2024-05-27,3A,ORCHARD 2,HITCHIN 2,0,13,3,26
2024-05-27,3B,WHEATHAMPSTEAD 3,HITCHIN 3,2,20,1,19
2024-05-27,3B,PIRTON 2,KIMPTON 2,0,10,3,29
2024-05-27,3B,WATTON 1,DIGSWELL 1,1,17,2,22
2024-05-27,3B,ELLISWICK 2,ST MARG 1,2,19,1,20
2024-05-27,4A,DATCHWORTH,ODYSSEY 2,0,5,3,34
2024-05-27,4A,ELLISWICK 3,KNEBWORTH 3,3,30,0,9
2024-05-27,4A,LEGENDS 2,CODICOTE 5,3,28,0,11
2024-05-27,4A,LETCHWORTH 2,KIMPTON 3,2,22,1,17
2024-05-27,4B,DIGSWELL 3,ORCHARD 3,3,28,0,11
2024-05-27,4B,DELLCOTT 2,ASHWELL 1,0,14,3,25
2024-05-27,4B,KNEBWORTH 2,WELWYN 4,2,19,1,20
2024-05-27,4B,ST MARG 2,WYMONDLEY 1,3,23,0,16
2024-05-27,5A,ODYSSEY 3,LEGENDS 3,1,21,2,18
2024-05-27,5A,CODICOTE 6,WATTON 2,2,26,1,13
2024-05-27,5A,HITCHIN 4,WHEATHAMPSTEAD 5,0,18,3,21
2024-05-27,5A,KIMPTON 4,WELWYN 5,0,7,3,32
2024-05-27,5B,LISTER 1,WHEATHAMPSTEAD 4,3,28,0,11
2024-05-27,5B,WELWYN 6,WATTON 3,0,14,3,25
2024-05-27,5B,DELLCOTT 3,HODDESDON,0,18,3,21
2024-05-27,5B,ODYSSEY 4,ORCHARD 4,2,25,1,14
2024-05-27,6A,HITCHIN 5,LEGENDS 4,3,27,0,12
2024-05-27,6A,KIMPTON 6,ST PAULS,0,13,3,26
2024-05-27,6A,ODYSSEY 5,KNEBWORTH 4,3,30,0,9
2024-05-27,6A,WATTON 4,DIGSWELL 4,3,29,0,10
2024-05-27,6B,LETCHWORTH 3,WESTON,0,8,3,31
2024-05-27,6B,ASHWELL 2,CODICOTE 7,2,18,1,21
2024-05-27,6B,ASTON 2,PIRTON 3,0,15,3,24
2024-05-27,6B,KNEBWORTH 5,KIMPTON 5,1,15,2,24
2024-05-27,7A,KNEBWORTH 6,DELLCOTT 5,0,15,3,24
2024-05-27,7A,WYMONDLEY 2,ELLISWICK 4,0,12,3,27
2024-05-27,7A,ORCHARD 5,LISTER 2,1,16,2,23
2024-05-27,7A,ASHWELL 3,CODICOTE 8,2,24,1,15
2024-05-27,7B,WELWYN 7,WATTON 5,1,19,2,20
2024-05-27,7B,TEWIN 1,ST MARG 3,1,18,2,21
2024-05-27,7B,WHEATHAMPSTEAD 6,HITCHIN 6,2,26,1,13
2024-05-27,7B,CODICOTE 9,DELLCOTT 4,0,10,3,29
2024-05-27,8A,ASTON 4,WELWYN 8,3,30,0,9
2024-05-27,8A,ORCHARD 6,LEGENDS 5,0,11,3,28
2024-05-27,8A,TEWIN 2,ASTON 3,0,10,3,29
2024-05-27,8A,KIMPTON 7,LISTER 3,3,23,0,16
2024-06-03,1,WHEATHAMPSTEAD 1,ORCHARD 1,0,14,3,25
2024-06-03,1,HITCHIN 1,PIRTON 1,2,21,1,18
2024-06-03,1,WELWYN 1,ELLISWICK 1,1,21,2,18
2024-06-03,1,CODICOTE 1,WELWYN 2,2,18,1,21
2024-06-03,2,KNEBWORTH 1,CODICOTE 2,1,21,2,18
2024-06-03,2,KIMPTON 1,WELWYN 3,1,20,2,19
2024-06-03,2,LETCHWORTH 1,CODICOTE 3,2,25,1,14
2024-06-03,2,LEGENDS 1,DELLCOTT 1,2,21,1,18
2024-06-03,3A,ASTON 1,GOSLING,2,21,1,18
2024-06-03,3A,DIGSWELL 2,CODICOTE 4,2,24,1,15
2024-06-03,3A,ODYSSEY 1,HITCHIN 2,1,21,2,18
2024-06-03,3A,ORCHARD 2,WHEATHAMPSTEAD 2,0,13,3,26
2024-06-03,3B,HITCHIN 3,KIMPTON 2,0,12,3,27
2024-06-03,3B,PIRTON 2,WHEATHAMPSTEAD 3,3,28,0,11
2024-06-03,3B,DIGSWELL 1,ST MARG 1,3,27,0,12
2024-06-03,3B,ELLISWICK 2,WATTON 1,3,26,0,13
2024-06-03,4A,ODYSSEY 2,KNEBWORTH 3,2,21,1,18
2024-06-03,4A,ELLISWICK 3,DATCHWORTH,3,29,0,10
2024-06-03,4A,CODICOTE 5,KIMPTON 3,3,23,0,16
2024-06-03,4A,LETCHWORTH 2,LEGENDS 2,0,14,3,25
2024-06-03,4B,ORCHARD 3,ASHWELL 1,2,21,1,18
2024-06-03,4B,DELLCOTT 2,DIGSWELL 3,1,17,2,22
2024-06-03,4B,WELWYN 4,WYMONDLEY 1,2,25,1,14
2024-06-03,4B,ST MARG 2,KNEBWORTH 2,1,13,2,26
2024-06-03,5A,LEGENDS 3,WATTON 2,1,17,2,22
2024-06-03,5A,CODICOTE 6,ODYSSEY 3,0,11,3,28
2024-06-03,5A,WHEATHAMPSTEAD 5,WELWYN 5,0,10,3,29
2024-06-03,5A,KIMPTON 4,HITCHIN 4,2,21,1,18
2024-06-03,5B,WHEATHAMPSTEAD 4,WATTON 3,2,19,1,20
2024-06-03,5B,WELWYN 6,LISTER 1,0,18,3,21
2024-06-03,5B,HODDESDON,ORCHARD 4,3,26,0,13
2024-06-03,5B,ODYSSEY 4,DELLCOTT 3,2,23,1,16
2024-06-03,6A,LEGENDS 4,ST PAULS,2,15,1,24
2024-06-03,6A,KIMPTON 6,HITCHIN 5,0,13,3,26
2024-06-03,6A,KNEBWORTH 4,DIGSWELL 4,3,29,0,10
2024-06-03,6A,WATTON 4,ODYSSEY 5,2,24,1,15
2024-06-03,6B,WESTON,CODICOTE 7,3,33,0,6
2024-06-03,6B,ASHWELL 2,LETCHWORTH 3,1,20,2,19
2024-06-03,6B,PIRTON 3,KIMPTON 5,3,24,0,15
2024-06-03,6B,KNEBWORTH 5,ASTON 2,0,6,3,33
2024-06-03,7A,DELLCOTT 5,ELLISWICK 4,0,7,3,32
2024-06-03,7A,WYMONDLEY 2,KNEBWORTH 6,3,35,0,4
2024-06-03,7A,LISTER 2,CODICOTE 8,3,33,0,6
2024-06-03,7A,ASHWELL 3,ORCHARD 5,1,14,2,25
2024-06-03,7B,WATTON 5,ST MARG 3,2,25,1,14
2024-06-03,7B,TEWIN 1,WELWYN 7,3,30,0,9
2024-06-03,7B,HITCHIN 6,DELLCOTT 4,1,20,2,19
2024-06-03,7B,CODICOTE 9,WHEATHAMPSTEAD 6,2,20,1,19
2024-06-03,8A,WELWYN 8,LEGENDS 5,2,25,1,14
2024-06-03,8A,ORCHARD 6,ASTON 4,3,25,0,14
2024-06-03,8A,ASTON 3,LISTER 3,3,22,0,17
2024-06-03,8A,KIMPTON 7,TEWIN 2,1,18,2,21
2024-06-10,1,WELWYN 2,WHEATHAMPSTEAD 1,1,14,2,25
2024-06-10,1,WELWYN 1,HITCHIN 1,3,29,0,10
2024-06-10,1,ORCHARD 1,CODICOTE 1,3,25,0,14
2024-06-10,1,ELLISWICK 1,PIRTON 1,2,22,1,17
2024-06-10,2,DELLCOTT 1,KNEBWORTH 1,2,20,1,19
2024-06-10,2,LETCHWORTH 1,KIMPTON 1,0,17,3,22
2024-06-10,2,CODICOTE 2,LEGENDS 1,0,15,3,24
2024-06-10,2,CODICOTE 3,WELWYN 3,1,17,2,22
2024-06-10,3A,WHEATHAMPSTEAD 2,ASTON 1,1,18,2,21
2024-06-10,3A,ODYSSEY 1,DIGSWELL 2,1,18,2,21
2024-06-10,3A,GOSLING,ORCHARD 2,3,24,0,15
2024-06-10,3A,HITCHIN 2,CODICOTE 4,2,19,1,18
2024-06-10,3B,WATTON 1,HITCHIN 3,0,13,3,26
2024-06-10,3B,DIGSWELL 1,PIRTON 2,2,27,1,12
2024-06-10,3B,KIMPTON 2,ELLISWICK 2,2,23,1,16
2024-06-10,3B,ST MARG 1,WHEATHAMPSTEAD 3,2,22,1,17
2024-06-10,4A,LEGENDS 2,ODYSSEY 2,0,15,3,24
2024-06-10,4A,CODICOTE 5,ELLISWICK 3,2,21,1,18
